Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
PSMB7,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
MRPL47,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
MRPL22,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
C7orf73,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
UNG,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
UCHL3,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
RCHY1,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
TMEM38B,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
ADAL,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
FAM210A,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
OPA3,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
DNAJC15,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
ACOT8,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
SAP18,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
PMPCA,4,.2.1.1.2,273,2,0.00732600732600733,APITD1|FANCC
KIAA1919,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GRAMD1C,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PAQR7,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TRPC7,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
HACL1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MON1A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FLVCR2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
EPB41L3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ATP7B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
XKR9,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PFKFB4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SSUH2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TIGD3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
THAP2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PCNX,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PLEKHA3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PTPDC1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
IGSF1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PRPH,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CREM,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ADORA3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
C12orf60,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FAM163A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TBC1D14,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
WNT8B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
INSRR,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TMEM81,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PEX5,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZHX3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MVK,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SQLE,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
C14orf1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FAM83F,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CATSPER2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZFP64,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
UBN2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ATG2B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SETD4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TBC1D32,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CAMKMT,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZDHHC3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF57,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
LCORL,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
INPP1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
C1orf50,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
LIPT2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RPL26L1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DIABLO,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DEPDC4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RAB3IP,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
APITD1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
APITD1-CORT,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CCSER1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MIEF1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TFAM,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GTPBP10,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SUGT1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FAM24B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RNF114,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MTO1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GEMIN6,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CEP104,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DDX19B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FANCC,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ATXN7L1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TMF1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF507,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NFXL1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ASXL2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FAM208B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GSTCD,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PIBF1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZMYM4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MED7,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DYRK4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CCDC90B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CEP57L1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
KLHL12,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CAPRIN1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
LZIC,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TDRD7,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
LRRCC1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NBPF3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ALG8,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF311,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
METTL10,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
STAM2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RSPH3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
OARD1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SNX14,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TRMT10A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CDC42BPA,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ASAP2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PVRL3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NBR1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GPR63,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ERI2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FAM221A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
BRPF3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
LAMA1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SLC52A3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF91,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ARHGEF11,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GOLGA1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DHX32,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ICA1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PIP4K2C,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GSTO2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
BEND3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ALG1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GNRH2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MIA3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SAP30,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NMUR2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ABHD2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FBXO10,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DMRT3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
KNSTRN,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
C1QL4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DMBX1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PDE1A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
KLHL3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PCDHA13,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SPIRE1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
LARP6,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MAPK8,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CNTN4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
HOOK3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TIAM2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RGS8,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GGPS1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MTMR2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SNX19,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
EXD2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MED19,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DOLK,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
C7orf25,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NOTCH2NL,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TBCEL,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SPECC1L,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
IPO11,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SNAPC1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
C16orf62,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TRMT5,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FER,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ATMIN,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MYO9A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NF1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
AP4S1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RNF20,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CNOT4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF415,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF610,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF677,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RNF214,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF891,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF570,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF569,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
APPBP2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
BBX,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF578,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ERCC4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RANBP17,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
WDR20,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
STK35,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TMEM185B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
WDR41,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
BCAP29,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
IMPACT,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CLOCK,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZFAND6,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CDR2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZFAND3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NT5C3B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
LURAP1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PKNOX1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PRTG,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
POLI,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
POLK,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SALL4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ULBP3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SLC4A5,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SPATA20,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PPP1R13B,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZFYVE1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZNF790,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MEI4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ZYG11A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
BBS12,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PDE10A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CYP26B1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CRYBG3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PTPRQ,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
FAM76A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ARHGAP20,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
COL4A3BP,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SNTB2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RFPL1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GABRG3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
EVX1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
SLC35F4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GCSAML,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RPS4Y2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CCDC183,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
POTEE,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
POTEF,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
POTEJ,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
POTEI,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GLRX2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
HIST1H2BJ,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ACACA,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CAB39L,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CLHC1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
KIAA1841,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
MYEF2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RPRD1A,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PIGP,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PEX7,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TEX264,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
C11orf1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
ARV1,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
OXSM,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
GOLGA5,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
COG6,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
NAA35,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TIGD6,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
CREB3,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
EMC7,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
EMC2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
RARS2,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
TMBIM4,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
PIGF,5,.2.1.1.2.2,232,2,0.00862068965517241,APITD1|FANCC
DNAH10,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
CCDC39,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
MROH9,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DNAH12,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DLEC1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
WDR66,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
NEK5,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DNAH7,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
ARMC3,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DNAI2,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TEKT2,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DRC1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
C1orf158,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
RSPH9,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
EFCAB10,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
ANKRD45,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
CCDC114,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DNAI1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
EFHB,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
WDR78,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
C4orf47,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
WDR63,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
C6orf52,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
FUZ,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TTC34,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TEKT4,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
C2orf81,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
WISP3,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
ASRGL1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
PLCH1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
SPATA6L,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
C2orf70,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DCDC1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DNAH6,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
LRRIQ1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DNAAF1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
FHAD1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
ZBBX,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TRAF3IP1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
CCDC13,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
STK33,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TTC26,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
RFX3,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
ANKMY1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
FAM81B,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
VWA3B,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
PPP1R32,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
LRRC71,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TCTE1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TTLL9,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
LRGUK,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
CCDC65,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
WDR93,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
C11orf70,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
LRRC34,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
TMEM232,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
MDH1B,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
CASC1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
LRRC6,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
DPCD,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
OSCP1,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
NME5,4,.2.1.2.1,2273,5,0.0021997360316762,FANCM|FANCE|FANCD2|BRIP1|FANCI
